date,product_id,product_name,day_of_week,is_weekend,is_holiday,is_pension_day,is_sale_day,weather,temperature,precipitation,effective_price,cpi_index,sales_count
2024-12-20,P002,春8貫寿司,Friday,False,False,False,False,snowy,-0.8,1.5,600,101.8,5
2024-12-20,P003,絆10貫寿司,Friday,False,False,False,False,snowy,-0.8,1.5,600,101.8,5
2024-12-20,P004,ランチ寿司,Friday,False,False,False,False,snowy,-0.8,1.5,500,101.8,6
2024-12-21,P001,水木寿司（10貫）,Saturday,True,False,False,True,cloudy,0.7,0.9,500,101.8,0
2024-12-21,P002,春8貫寿司,Saturday,True,False,False,True,cloudy,0.7,0.9,500,101.8,15
2024-12-21,P003,絆10貫寿司,Saturday,True,False,False,True,cloudy,0.7,0.9,500,101.8,23
2024-12-21,P004,ランチ寿司,Saturday,True,False,False,True,cloudy,0.7,0.9,500,101.8,23
2024-12-22,P001,水木寿司（10貫）,Sunday,True,False,False,True,rainy,-1.2,7.5,500,101.8,0
2024-12-22,P002,春8貫寿司,Sunday,True,False,False,True,rainy,-1.2,7.5,500,101.8,10
2024-12-22,P003,絆10貫寿司,Sunday,True,False,False,True,rainy,-1.2,7.5,500,101.8,13
2024-12-22,P004,ランチ寿司,Sunday,True,False,False,True,rainy,-1.2,7.5,500,101.8,14
2024-12-23,P001,水木寿司（10貫）,Monday,False,False,False,False,rainy,-3.1,5.6,500,101.8,0
2024-12-23,P002,春8貫寿司,Monday,False,False,False,False,rainy,-3.1,5.6,600,101.8,5
2024-12-23,P003,絆10貫寿司,Monday,False,False,False,False,rainy,-3.1,5.6,600,101.8,8
2024-12-23,P004,ランチ寿司,Monday,False,False,False,False,rainy,-3.1,5.6,500,101.8,11
2024-12-24,P001,水木寿司（10貫）,Tuesday,False,False,False,False,rainy,-5.8,13.7,500,101.8,0
2024-12-24,P002,春8貫寿司,Tuesday,False,False,False,False,rainy,-5.8,13.7,600,101.8,6
2024-12-24,P003,絆10貫寿司,Tuesday,False,False,False,False,rainy,-5.8,13.7,600,101.8,10
2024-12-24,P004,ランチ寿司,Tuesday,False,False,False,False,rainy,-5.8,13.7,500,101.8,7
2024-12-25,P001,水木寿司（10貫）,Wednesday,False,False,False,True,sunny,6.1,0.0,500,101.8,53
2024-12-25,P002,春8貫寿司,Wednesday,False,False,False,True,sunny,6.1,0.0,500,101.8,21
2024-12-25,P003,絆10貫寿司,Wednesday,False,False,False,True,sunny,6.1,0.0,500,101.8,24
2024-12-25,P004,ランチ寿司,Wednesday,False,False,False,True,sunny,6.1,0.0,500,101.8,0
2024-12-26,P001,水木寿司（10貫）,Thursday,False,False,False,False,snowy,3.3,2.6,500,101.8,14
2024-12-26,P002,春8貫寿司,Thursday,False,False,False,False,snowy,3.3,2.6,600,101.8,4
2024-12-26,P003,絆10貫寿司,Thursday,False,False,False,False,snowy,3.3,2.6,600,101.8,6
2024-12-26,P004,ランチ寿司,Thursday,False,False,False,False,snowy,3.3,2.6,500,101.8,0
2024-12-27,P001,水木寿司（10貫）,Friday,False,False,False,False,sunny,-0.8,0.0,500,101.8,0
2024-12-27,P002,春8貫寿司,Friday,False,False,False,False,sunny,-0.8,0.0,600,101.8,9
2024-12-27,P003,絆10貫寿司,Friday,False,False,False,False,sunny,-0.8,0.0,600,101.8,10
2024-12-27,P004,ランチ寿司,Friday,False,False,False,False,sunny,-0.8,0.0,500,101.8,11
2024-12-28,P001,水木寿司（10貫）,Saturday,True,False,False,True,sunny,-2.3,0.0,500,101.8,0
2024-12-28,P002,春8貫寿司,Saturday,True,False,False,True,sunny,-2.3,0.0,500,101.8,14
2024-12-28,P003,絆10貫寿司,Saturday,True,False,False,True,sunny,-2.3,0.0,500,101.8,13
2024-12-28,P004,ランチ寿司,Saturday,True,False,False,True,sunny,-2.3,0.0,500,101.8,22
2024-12-29,P001,水木寿司（10貫）,Sunday,True,False,False,True,cloudy,-0.7,0.2,500,101.8,0
2024-12-29,P002,春8貫寿司,Sunday,True,False,False,True,cloudy,-0.7,0.2,500,101.8,16
2024-12-29,P003,絆10貫寿司,Sunday,True,False,False,True,cloudy,-0.7,0.2,500,101.8,17
2024-12-29,P004,ランチ寿司,Sunday,True,False,False,True,cloudy,-0.7,0.2,500,101.8,19
2024-12-30,P001,水木寿司（10貫）,Monday,False,False,False,False,cloudy,-5.3,0.8,500,101.8,0
2024-12-30,P002,春8貫寿司,Monday,False,False,False,False,cloudy,-5.3,0.8,600,101.8,12
2024-12-30,P003,絆10貫寿司,Monday,False,False,False,False,cloudy,-5.3,0.8,600,101.8,11
2024-12-30,P004,ランチ寿司,Monday,False,False,False,False,cloudy,-5.3,0.8,500,101.8,14
2024-12-31,P001,水木寿司（10貫）,Tuesday,False,False,False,False,cloudy,3.7,0.4,500,101.8,0
2024-12-31,P002,春8貫寿司,Tuesday,False,False,False,False,cloudy,3.7,0.4,600,101.8,7
2024-12-31,P003,絆10貫寿司,Tuesday,False,False,False,False,cloudy,3.7,0.4,600,101.8,12
2024-12-31,P004,ランチ寿司,Tuesday,False,False,False,False,cloudy,3.7,0.4,500,101.8,13
2025-01-01,P001,水木寿司（10貫）,Wednesday,False,True,False,True,cloudy,-2.9,0.9,500,102.0,51
2025-01-01,P002,春8貫寿司,Wednesday,False,True,False,True,cloudy,-2.9,0.9,500,102.0,15
2025-01-01,P003,絆10貫寿司,Wednesday,False,True,False,True,cloudy,-2.9,0.9,500,102.0,29
2025-01-01,P004,ランチ寿司,Wednesday,False,True,False,True,cloudy,-2.9,0.9,500,102.0,0
2025-01-02,P001,水木寿司（10貫）,Thursday,False,False,False,False,snowy,-3.3,5.1,500,102.0,13
2025-01-02,P002,春8貫寿司,Thursday,False,False,False,False,snowy,-3.3,5.1,600,102.0,4
2025-01-02,P003,絆10貫寿司,Thursday,False,False,False,False,snowy,-3.3,5.1,600,102.0,4
2025-01-02,P004,ランチ寿司,Thursday,False,False,False,False,snowy,-3.3,5.1,500,102.0,0
2025-01-03,P001,水木寿司（10貫）,Friday,False,False,False,False,cloudy,-0.3,0.6,500,102.0,0
2025-01-03,P002,春8貫寿司,Friday,False,False,False,False,cloudy,-0.3,0.6,600,102.0,10
2025-01-03,P003,絆10貫寿司,Friday,False,False,False,False,cloudy,-0.3,0.6,600,102.0,9
2025-01-03,P004,ランチ寿司,Friday,False,False,False,False,cloudy,-0.3,0.6,500,102.0,17
2025-01-04,P001,水木寿司（10貫）,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.0,0
2025-01-04,P002,春8貫寿司,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.0,11
2025-01-04,P003,絆10貫寿司,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.0,15
2025-01-04,P004,ランチ寿司,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.0,27
2025-01-05,P001,水木寿司（10貫）,Sunday,True,False,False,True,snowy,0.5,4.6,500,102.0,0
2025-01-05,P002,春8貫寿司,Sunday,True,False,False,True,snowy,0.5,4.6,500,102.0,7
2025-01-05,P003,絆10貫寿司,Sunday,True,False,False,True,snowy,0.5,4.6,500,102.0,11
2025-01-05,P004,ランチ寿司,Sunday,True,False,False,True,snowy,0.5,4.6,500,102.0,11
2025-01-06,P001,水木寿司（10貫）,Monday,False,False,False,False,cloudy,-4.4,0.3,500,102.0,0
2025-01-06,P002,春8貫寿司,Monday,False,False,False,False,cloudy,-4.4,0.3,600,102.0,9
2025-01-06,P003,絆10貫寿司,Monday,False,False,False,False,cloudy,-4.4,0.3,600,102.0,8
2025-01-06,P004,ランチ寿司,Monday,False,False,False,False,cloudy,-4.4,0.3,500,102.0,12
2025-01-07,P001,水木寿司（10貫）,Tuesday,False,False,False,False,snowy,-3.1,8.5,500,102.0,0
2025-01-07,P002,春8貫寿司,Tuesday,False,False,False,False,snowy,-3.1,8.5,600,102.0,4
2025-01-07,P003,絆10貫寿司,Tuesday,False,False,False,False,snowy,-3.1,8.5,600,102.0,5
2025-01-07,P004,ランチ寿司,Tuesday,False,False,False,False,snowy,-3.1,8.5,500,102.0,7
2025-01-08,P001,水木寿司（10貫）,Wednesday,False,False,False,True,snowy,-2.4,9.2,500,102.0,23
2025-01-08,P002,春8貫寿司,Wednesday,False,False,False,True,snowy,-2.4,9.2,500,102.0,8
2025-01-08,P003,絆10貫寿司,Wednesday,False,False,False,True,snowy,-2.4,9.2,500,102.0,9
2025-01-08,P004,ランチ寿司,Wednesday,False,False,False,True,snowy,-2.4,9.2,500,102.0,0
2025-01-09,P001,水木寿司（10貫）,Thursday,False,False,False,False,sunny,-3.9,0.0,500,102.0,18
2025-01-09,P002,春8貫寿司,Thursday,False,False,False,False,sunny,-3.9,0.0,600,102.0,9
2025-01-09,P003,絆10貫寿司,Thursday,False,False,False,False,sunny,-3.9,0.0,600,102.0,12
2025-01-09,P004,ランチ寿司,Thursday,False,False,False,False,sunny,-3.9,0.0,500,102.0,0
2025-01-10,P001,水木寿司（10貫）,Friday,False,False,False,False,cloudy,-1.9,0.8,500,102.0,0
2025-01-10,P002,春8貫寿司,Friday,False,False,False,False,cloudy,-1.9,0.8,600,102.0,9
2025-01-10,P003,絆10貫寿司,Friday,False,False,False,False,cloudy,-1.9,0.8,600,102.0,11
2025-01-10,P004,ランチ寿司,Friday,False,False,False,False,cloudy,-1.9,0.8,500,102.0,10
2025-01-11,P001,水木寿司（10貫）,Saturday,True,False,False,True,sunny,-1.9,0.0,500,102.0,0
2025-01-11,P002,春8貫寿司,Saturday,True,False,False,True,sunny,-1.9,0.0,500,102.0,15
2025-01-11,P003,絆10貫寿司,Saturday,True,False,False,True,sunny,-1.9,0.0,500,102.0,11
2025-01-11,P004,ランチ寿司,Saturday,True,False,False,True,sunny,-1.9,0.0,500,102.0,21
2025-01-12,P001,水木寿司（10貫）,Sunday,True,False,False,True,sunny,-2.5,0.0,500,102.0,0
2025-01-12,P002,春8貫寿司,Sunday,True,False,False,True,sunny,-2.5,0.0,500,102.0,14
2025-01-12,P003,絆10貫寿司,Sunday,True,False,False,True,sunny,-2.5,0.0,500,102.0,14
2025-01-12,P004,ランチ寿司,Sunday,True,False,False,True,sunny,-2.5,0.0,500,102.0,20
2025-01-13,P001,水木寿司（10貫）,Monday,False,True,False,False,rainy,-9.0,5.3,500,102.0,0
2025-01-13,P002,春8貫寿司,Monday,False,True,False,False,rainy,-9.0,5.3,600,102.0,7
2025-01-13,P003,絆10貫寿司,Monday,False,True,False,False,rainy,-9.0,5.3,600,102.0,10
2025-01-13,P004,ランチ寿司,Monday,False,True,False,False,rainy,-9.0,5.3,500,102.0,10
2025-01-14,P001,水木寿司（10貫）,Tuesday,False,False,False,False,snowy,-2.5,7.2,500,102.0,0
2025-01-14,P002,春8貫寿司,Tuesday,False,False,False,False,snowy,-2.5,7.2,600,102.0,5
2025-01-14,P003,絆10貫寿司,Tuesday,False,False,False,False,snowy,-2.5,7.2,600,102.0,6
2025-01-14,P004,ランチ寿司,Tuesday,False,False,False,False,snowy,-2.5,7.2,500,102.0,7
2025-01-15,P001,水木寿司（10貫）,Wednesday,False,False,False,True,snowy,2.7,7.6,500,102.0,25
2025-01-15,P002,春8貫寿司,Wednesday,False,False,False,True,snowy,2.7,7.6,500,102.0,12
2025-01-15,P003,絆10貫寿司,Wednesday,False,False,False,True,snowy,2.7,7.6,500,102.0,14
2025-01-15,P004,ランチ寿司,Wednesday,False,False,False,True,snowy,2.7,7.6,500,102.0,0
2025-01-16,P001,水木寿司（10貫）,Thursday,False,False,False,False,sunny,-2.9,0.0,500,102.0,27
2025-01-16,P002,春8貫寿司,Thursday,False,False,False,False,sunny,-2.9,0.0,600,102.0,10
2025-01-16,P003,絆10貫寿司,Thursday,False,False,False,False,sunny,-2.9,0.0,600,102.0,11
2025-01-16,P004,ランチ寿司,Thursday,False,False,False,False,sunny,-2.9,0.0,500,102.0,0
2025-01-17,P001,水木寿司（10貫）,Friday,False,False,False,False,snowy,-3.2,3.4,500,102.0,0
2025-01-17,P002,春8貫寿司,Friday,False,False,False,False,snowy,-3.2,3.4,600,102.0,4
2025-01-17,P003,絆10貫寿司,Friday,False,False,False,False,snowy,-3.2,3.4,600,102.0,5
2025-01-17,P004,ランチ寿司,Friday,False,False,False,False,snowy,-3.2,3.4,500,102.0,7
2025-01-18,P001,水木寿司（10貫）,Saturday,True,False,False,True,snowy,-0.4,3.0,500,102.0,0
2025-01-18,P002,春8貫寿司,Saturday,True,False,False,True,snowy,-0.4,3.0,500,102.0,5
2025-01-18,P003,絆10貫寿司,Saturday,True,False,False,True,snowy,-0.4,3.0,500,102.0,8
2025-01-18,P004,ランチ寿司,Saturday,True,False,False,True,snowy,-0.4,3.0,500,102.0,9
2025-01-19,P001,水木寿司（10貫）,Sunday,True,False,False,True,sunny,-1.9,0.0,500,102.0,0
2025-01-19,P002,春8貫寿司,Sunday,True,False,False,True,sunny,-1.9,0.0,500,102.0,15
2025-01-19,P003,絆10貫寿司,Sunday,True,False,False,True,sunny,-1.9,0.0,500,102.0,19
2025-01-19,P004,ランチ寿司,Sunday,True,False,False,True,sunny,-1.9,0.0,500,102.0,21
2025-01-20,P001,水木寿司（10貫）,Monday,False,False,False,False,snowy,-9.0,3.0,500,102.0,0
2025-01-20,P002,春8貫寿司,Monday,False,False,False,False,snowy,-9.0,3.0,600,102.0,5
2025-01-20,P003,絆10貫寿司,Monday,False,False,False,False,snowy,-9.0,3.0,600,102.0,6
2025-01-20,P004,ランチ寿司,Monday,False,False,False,False,snowy,-9.0,3.0,500,102.0,5
2025-01-21,P001,水木寿司（10貫）,Tuesday,False,False,False,False,rainy,-1.6,4.5,500,102.0,0
2025-01-21,P002,春8貫寿司,Tuesday,False,False,False,False,rainy,-1.6,4.5,600,102.0,7
2025-01-21,P003,絆10貫寿司,Tuesday,False,False,False,False,rainy,-1.6,4.5,600,102.0,9
2025-01-21,P004,ランチ寿司,Tuesday,False,False,False,False,rainy,-1.6,4.5,500,102.0,7
2025-01-22,P001,水木寿司（10貫）,Wednesday,False,False,False,True,cloudy,-2.0,0.5,500,102.0,35
2025-01-22,P002,春8貫寿司,Wednesday,False,False,False,True,cloudy,-2.0,0.5,500,102.0,19
2025-01-22,P003,絆10貫寿司,Wednesday,False,False,False,True,cloudy,-2.0,0.5,500,102.0,14
2025-01-22,P004,ランチ寿司,Wednesday,False,False,False,True,cloudy,-2.0,0.5,500,102.0,0
2025-01-23,P001,水木寿司（10貫）,Thursday,False,False,False,False,sunny,-6.5,0.0,500,102.0,22
2025-01-23,P002,春8貫寿司,Thursday,False,False,False,False,sunny,-6.5,0.0,600,102.0,9
2025-01-23,P003,絆10貫寿司,Thursday,False,False,False,False,sunny,-6.5,0.0,600,102.0,13
2025-01-23,P004,ランチ寿司,Thursday,False,False,False,False,sunny,-6.5,0.0,500,102.0,0
2025-01-24,P001,水木寿司（10貫）,Friday,False,False,False,False,cloudy,-4.1,0.9,500,102.0,0
2025-01-24,P002,春8貫寿司,Friday,False,False,False,False,cloudy,-4.1,0.9,600,102.0,11
2025-01-24,P003,絆10貫寿司,Friday,False,False,False,False,cloudy,-4.1,0.9,600,102.0,12
2025-01-24,P004,ランチ寿司,Friday,False,False,False,False,cloudy,-4.1,0.9,500,102.0,13
2025-01-25,P001,水木寿司（10貫）,Saturday,True,False,False,True,cloudy,-6.7,0.8,500,102.0,0
2025-01-25,P002,春8貫寿司,Saturday,True,False,False,True,cloudy,-6.7,0.8,500,102.0,10
2025-01-25,P003,絆10貫寿司,Saturday,True,False,False,True,cloudy,-6.7,0.8,500,102.0,18
2025-01-25,P004,ランチ寿司,Saturday,True,False,False,True,cloudy,-6.7,0.8,500,102.0,20
2025-01-26,P001,水木寿司（10貫）,Sunday,True,False,False,True,snowy,-5.3,6.7,500,102.0,0
2025-01-26,P002,春8貫寿司,Sunday,True,False,False,True,snowy,-5.3,6.7,500,102.0,8
2025-01-26,P003,絆10貫寿司,Sunday,True,False,False,True,snowy,-5.3,6.7,500,102.0,9
2025-01-26,P004,ランチ寿司,Sunday,True,False,False,True,snowy,-5.3,6.7,500,102.0,9
2025-01-27,P001,水木寿司（10貫）,Monday,False,False,False,False,cloudy,-2.0,0.3,500,102.0,0
2025-01-27,P002,春8貫寿司,Monday,False,False,False,False,cloudy,-2.0,0.3,600,102.0,8
2025-01-27,P003,絆10貫寿司,Monday,False,False,False,False,cloudy,-2.0,0.3,600,102.0,11
2025-01-27,P004,ランチ寿司,Monday,False,False,False,False,cloudy,-2.0,0.3,500,102.0,10
2025-01-28,P001,水木寿司（10貫）,Tuesday,False,False,False,False,snowy,-0.6,7.9,500,102.0,0
2025-01-28,P002,春8貫寿司,Tuesday,False,False,False,False,snowy,-0.6,7.9,600,102.0,3
2025-01-28,P003,絆10貫寿司,Tuesday,False,False,False,False,snowy,-0.6,7.9,600,102.0,6
2025-01-28,P004,ランチ寿司,Tuesday,False,False,False,False,snowy,-0.6,7.9,500,102.0,7
2025-01-29,P001,水木寿司（10貫）,Wednesday,False,False,False,True,snowy,-2.8,3.0,500,102.0,19
2025-01-29,P002,春8貫寿司,Wednesday,False,False,False,True,snowy,-2.8,3.0,500,102.0,8
2025-01-29,P003,絆10貫寿司,Wednesday,False,False,False,True,snowy,-2.8,3.0,500,102.0,13
2025-01-29,P004,ランチ寿司,Wednesday,False,False,False,True,snowy,-2.8,3.0,500,102.0,0
2025-01-30,P001,水木寿司（10貫）,Thursday,False,False,False,False,sunny,-0.1,0.0,500,102.0,20
2025-01-30,P002,春8貫寿司,Thursday,False,False,False,False,sunny,-0.1,0.0,600,102.0,9
2025-01-30,P003,絆10貫寿司,Thursday,False,False,False,False,sunny,-0.1,0.0,600,102.0,10
2025-01-30,P004,ランチ寿司,Thursday,False,False,False,False,sunny,-0.1,0.0,500,102.0,0
2025-01-31,P001,水木寿司（10貫）,Friday,False,False,False,False,snowy,-3.6,7.7,500,102.0,0
2025-01-31,P002,春8貫寿司,Friday,False,False,False,False,snowy,-3.6,7.7,600,102.0,4
2025-01-31,P003,絆10貫寿司,Friday,False,False,False,False,snowy,-3.6,7.7,600,102.0,4
2025-01-31,P004,ランチ寿司,Friday,False,False,False,False,snowy,-3.6,7.7,500,102.0,6
2025-02-01,P001,水木寿司（10貫）,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.3,0
2025-02-01,P002,春8貫寿司,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.3,14
2025-02-01,P003,絆10貫寿司,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.3,24
2025-02-01,P004,ランチ寿司,Saturday,True,False,False,True,sunny,0.2,0.0,500,102.3,16
2025-02-02,P001,水木寿司（10貫）,Sunday,True,False,False,True,sunny,-4.4,0.0,500,102.3,0
2025-02-02,P002,春8貫寿司,Sunday,True,False,False,True,sunny,-4.4,0.0,500,102.3,12
2025-02-02,P003,絆10貫寿司,Sunday,True,False,False,True,sunny,-4.4,0.0,500,102.3,16
2025-02-02,P004,ランチ寿司,Sunday,True,False,False,True,sunny,-4.4,0.0,500,102.3,13
2025-02-03,P001,水木寿司（10貫）,Monday,False,False,False,False,cloudy,4.7,0.4,500,102.3,0
2025-02-03,P002,春8貫寿司,Monday,False,False,False,False,cloudy,4.7,0.4,600,102.3,10
2025-02-03,P003,絆10貫寿司,Monday,False,False,False,False,cloudy,4.7,0.4,600,102.3,14
2025-02-03,P004,ランチ寿司,Monday,False,False,False,False,cloudy,4.7,0.4,500,102.3,14
2025-02-04,P001,水木寿司（10貫）,Tuesday,False,False,False,False,snowy,-7.8,6.2,500,102.3,0
2025-02-04,P002,春8貫寿司,Tuesday,False,False,False,False,snowy,-7.8,6.2,600,102.3,4
2025-02-04,P003,絆10貫寿司,Tuesday,False,False,False,False,snowy,-7.8,6.2,600,102.3,5
2025-02-04,P004,ランチ寿司,Tuesday,False,False,False,False,snowy,-7.8,6.2,500,102.3,7
2025-02-05,P001,水木寿司（10貫）,Wednesday,False,False,False,True,snowy,-2.6,2.5,500,102.3,18
2025-02-05,P002,春8貫寿司,Wednesday,False,False,False,True,snowy,-2.6,2.5,500,102.3,10
2025-02-05,P003,絆10貫寿司,Wednesday,False,False,False,True,snowy,-2.6,2.5,500,102.3,8
2025-02-05,P004,ランチ寿司,Wednesday,False,False,False,True,snowy,-2.6,2.5,500,102.3,0
2025-02-06,P001,水木寿司（10貫）,Thursday,False,False,False,False,sunny,4.8,0.0,500,102.3,29
2025-02-06,P002,春8貫寿司,Thursday,False,False,False,False,sunny,4.8,0.0,600,102.3,10
2025-02-06,P003,絆10貫寿司,Thursday,False,False,False,False,sunny,4.8,0.0,600,102.3,10
2025-02-06,P004,ランチ寿司,Thursday,False,False,False,False,sunny,4.8,0.0,500,102.3,0
2025-02-07,P001,水木寿司（10貫）,Friday,False,False,False,False,cloudy,-0.8,0.6,500,102.3,0
2025-02-07,P002,春8貫寿司,Friday,False,False,False,False,cloudy,-0.8,0.6,600,102.3,9
2025-02-07,P003,絆10貫寿司,Friday,False,False,False,False,cloudy,-0.8,0.6,600,102.3,11
2025-02-07,P004,ランチ寿司,Friday,False,False,False,False,cloudy,-0.8,0.6,500,102.3,13
2025-02-08,P001,水木寿司（10貫）,Saturday,True,False,False,True,rainy,-2.5,7.2,500,102.3,0
2025-02-08,P002,春8貫寿司,Saturday,True,False,False,True,rainy,-2.5,7.2,500,102.3,7
2025-02-08,P003,絆10貫寿司,Saturday,True,False,False,True,rainy,-2.5,7.2,500,102.3,11
2025-02-08,P004,ランチ寿司,Saturday,True,False,False,True,rainy,-2.5,7.2,500,102.3,12
2025-02-09,P001,水木寿司（10貫）,Sunday,True,False,False,True,sunny,-2.2,0.0,500,102.3,0
2025-02-09,P002,春8貫寿司,Sunday,True,False,False,True,sunny,-2.2,0.0,500,102.3,16
2025-02-09,P003,絆10貫寿司,Sunday,True,False,False,True,sunny,-2.2,0.0,500,102.3,17
2025-02-09,P004,ランチ寿司,Sunday,True,False,False,True,sunny,-2.2,0.0,500,102.3,16
2025-02-10,P001,水木寿司（10貫）,Monday,False,False,False,False,rainy,-3.3,3.9,500,102.3,0
2025-02-10,P002,春8貫寿司,Monday,False,False,False,False,rainy,-3.3,3.9,600,102.3,7
2025-02-10,P003,絆10貫寿司,Monday,False,False,False,False,rainy,-3.3,3.9,600,102.3,7
2025-02-10,P004,ランチ寿司,Monday,False,False,False,False,rainy,-3.3,3.9,500,102.3,11
2025-02-11,P001,水木寿司（10貫）,Tuesday,False,True,False,False,rainy,-2.9,6.5,500,102.3,0
2025-02-11,P002,春8貫寿司,Tuesday,False,True,False,False,rainy,-2.9,6.5,600,102.3,8
2025-02-11,P003,絆10貫寿司,Tuesday,False,True,False,False,rainy,-2.9,6.5,600,102.3,12
2025-02-11,P004,ランチ寿司,Tuesday,False,True,False,False,rainy,-2.9,6.5,500,102.3,14
2025-02-12,P001,水木寿司（10貫）,Wednesday,False,False,False,True,rainy,5.8,10.5,500,102.3,35
2025-02-12,P002,春8貫寿司,Wednesday,False,False,False,True,rainy,5.8,10.5,500,102.3,11
2025-02-12,P003,絆10貫寿司,Wednesday,False,False,False,True,rainy,5.8,10.5,500,102.3,15
2025-02-12,P004,ランチ寿司,Wednesday,False,False,False,True,rainy,5.8,10.5,500,102.3,0
2025-02-13,P001,水木寿司（10貫）,Thursday,False,False,False,False,rainy,-4.2,8.4,500,102.3,15
2025-02-13,P002,春8貫寿司,Thursday,False,False,False,False,rainy,-4.2,8.4,600,102.3,5
2025-02-13,P003,絆10貫寿司,Thursday,False,False,False,False,rainy,-4.2,8.4,600,102.3,8
2025-02-13,P004,ランチ寿司,Thursday,False,False,False,False,rainy,-4.2,8.4,500,102.3,0
2025-02-14,P001,水木寿司（10貫）,Friday,False,False,False,False,cloudy,7.4,0.2,500,102.3,0
2025-02-14,P002,春8貫寿司,Friday,False,False,False,False,cloudy,7.4,0.2,600,102.3,9
2025-02-14,P003,絆10貫寿司,Friday,False,False,False,False,cloudy,7.4,0.2,600,102.3,11
2025-02-14,P004,ランチ寿司,Friday,False,False,False,False,cloudy,7.4,0.2,500,102.3,15
2025-02-15,P001,水木寿司（10貫）,Saturday,True,False,True,True,cloudy,4.1,0.6,500,102.3,0
2025-02-15,P002,春8貫寿司,Saturday,True,False,True,True,cloudy,4.1,0.6,500,102.3,28
2025-02-15,P003,絆10貫寿司,Saturday,True,False,True,True,cloudy,4.1,0.6,500,102.3,26
2025-02-15,P004,ランチ寿司,Saturday,True,False,True,True,cloudy,4.1,0.6,500,102.3,41
2025-02-16,P001,水木寿司（10貫）,Sunday,True,False,False,True,rainy,3.4,3.9,500,102.3,0
2025-02-16,P002,春8貫寿司,Sunday,True,False,False,True,rainy,3.4,3.9,500,102.3,11
2025-02-16,P003,絆10貫寿司,Sunday,True,False,False,True,rainy,3.4,3.9,500,102.3,8
2025-02-16,P004,ランチ寿司,Sunday,True,False,False,True,rainy,3.4,3.9,500,102.3,13
2025-02-17,P001,水木寿司（10貫）,Monday,False,False,False,False,cloudy,2.6,1.0,500,102.3,0
2025-02-17,P002,春8貫寿司,Monday,False,False,False,False,cloudy,2.6,1.0,600,102.3,8
2025-02-17,P003,絆10貫寿司,Monday,False,False,False,False,cloudy,2.6,1.0,600,102.3,12
2025-02-17,P004,ランチ寿司,Monday,False,False,False,False,cloudy,2.6,1.0,500,102.3,17
2025-02-18,P001,水木寿司（10貫）,Tuesday,False,False,False,False,sunny,-1.0,0.0,500,102.3,0
2025-02-18,P002,春8貫寿司,Tuesday,False,False,False,False,sunny,-1.0,0.0,600,102.3,9
2025-02-18,P003,絆10貫寿司,Tuesday,False,False,False,False,sunny,-1.0,0.0,600,102.3,10
2025-02-18,P004,ランチ寿司,Tuesday,False,False,False,False,sunny,-1.0,0.0,500,102.3,10
2025-02-19,P001,水木寿司（10貫）,Wednesday,False,False,False,True,sunny,-2.0,0.0,500,102.3,43
2025-02-19,P002,春8貫寿司,Wednesday,False,False,False,True,sunny,-2.0,0.0,500,102.3,16
2025-02-19,P003,絆10貫寿司,Wednesday,False,False,False,True,sunny,-2.0,0.0,500,102.3,20
2025-02-19,P004,ランチ寿司,Wednesday,False,False,False,True,sunny,-2.0,0.0,500,102.3,0
2025-02-20,P001,水木寿司（10貫）,Thursday,False,False,False,False,rainy,0.3,10.7,500,102.3,16
2025-02-20,P002,春8貫寿司,Thursday,False,False,False,False,rainy,0.3,10.7,600,102.3,7
2025-02-20,P003,絆10貫寿司,Thursday,False,False,False,False,rainy,0.3,10.7,600,102.3,6
2025-02-20,P004,ランチ寿司,Thursday,False,False,False,False,rainy,0.3,10.7,500,102.3,0
2025-02-21,P001,水木寿司（10貫）,Friday,False,False,False,False,snowy,-1.0,7.8,500,102.3,0
2025-02-21,P002,春8貫寿司,Friday,False,False,False,False,snowy,-1.0,7.8,600,102.3,5
2025-02-21,P003,絆10貫寿司,Friday,False,False,False,False,snowy,-1.0,7.8,600,102.3,4
2025-02-21,P004,ランチ寿司,Friday,False,False,False,False,snowy,-1.0,7.8,500,102.3,5
2025-02-22,P001,水木寿司（10貫）,Saturday,True,False,False,True,sunny,-1.0,0.0,500,102.3,0
2025-02-22,P002,春8貫寿司,Saturday,True,False,False,True,sunny,-1.0,0.0,500,102.3,14
2025-02-22,P003,絆10貫寿司,Saturday,True,False,False,True,sunny,-1.0,0.0,500,102.3,15
2025-02-22,P004,ランチ寿司,Saturday,True,False,False,True,sunny,-1.0,0.0,500,102.3,22
2025-02-23,P001,水木寿司（10貫）,Sunday,True,True,False,True,snowy,0.5,6.8,500,102.3,0
2025-02-23,P002,春8貫寿司,Sunday,True,True,False,True,snowy,0.5,6.8,500,102.3,7
2025-02-23,P003,絆10貫寿司,Sunday,True,True,False,True,snowy,0.5,6.8,500,102.3,14
